STATE: Texas
Frequency,Offset,,Tone Up/Down,Location,County,Call,,Use,,,Modes
29.6400,-0.1 MHz,,110.9 / 110.9,Round Rock, St Davids Surgical Hospital,Williamson,WD5EMS,,OPEN,,,FM,,,,
444.5500,+5 MHz,,118.8,Jasper,Jasper,W5JAS,,OPEN,,,FM,,,,,
444.5500,+5 MHz,,131.8,La Feria,Cameron,KC6CNN,,CLOSED,,,FM,,,,,
444.5500,+5 MHz,,,San Angelo,Tom Green,KG5CNG,,OPEN,,,DSTAR,,,,,
444.5750,+5 MHz,,CC0 103.5,Conroe,Montgomery,AG5EG,,OPEN,,,FM DMR,,,,,
444.5750,+5 MHz,,107.2,Lufkin,Angelina,KB5LS,,OPEN,,,FM,,,,,
444.5750,+5 MHz,,146.2,Penwell,Ector,WR5FM,,OPEN,,,FM,,,,,
444.5750,+5 MHz,,141.3,San Antonio,Bexar,WB5UGT,,OPEN,,,FM,,,,,
444.5750,+5 MHz,,,Walburg,Williamson,KE5RCS,,OPEN,,,DSTAR,,,,,
444.5750,+5 MHz,,110.9,Watauga,Tarrant,W7YC,,OPEN,,,FM,,,,,
444.5750,+5 MHz,,88.5,Wayside,Armstrong,N5LTZ,,OPEN,,,FM,,,,,
444.6000,+5 MHz,,114.8,Brownsville,Cameron,W5RGV,,OPEN,,,FM,,,,,
444.6000,+5 MHz,,100.0,Cedar Park,Williamson,W3MRC,,OPEN,,,FM,,,,,
444.6000,+5 MHz,,114.8,Corpus Christi,Nueces,K5GGB,,OPEN,,,FM,,,,,
444.6000,+5 MHz,,,El Paso,El Paso,N6TOC,,OPEN,,,DSTAR,,,,,
444.6000,+5 MHz,,114.8 / 114.8,McAllen,Hidalgo,W5RGV,,OPEN,,,FM,,,,,
444.6000,+5 MHz,,146.2,Midland,Midland,KB5MBK,,OPEN,,,FM,,,,,
444.6000,+5 MHz,,103.5,Palestine, NALCOM tower,Anderson,K5PAL,,OPEN,,,FM,,,,,
444.6000,+5 MHz,,141.3,San Antonio,Bexar,AB5QW,,OPEN,,,FM,,,,,
444.6000,+5 MHz,,162.2 / 162.2,Uvalde,Uvalde,AB5JK,,OPEN,,,FM,,,,,
444.6250,+5 MHz,,100.0 / 100.0,Cedar Park,Travis,K5KTF,,OPEN,,,FM,,,,,
444.6250,+5 MHz,,CC 1 151.4 / 151.4,Greenville, Majors Field Airport,Hunt,W5NNI,,OPEN,,,FM DMR DSTAR,,,,,
444.6250,+5 MHz,,118.8,Lubbock,Lubbock,KC5OBX,,OPEN,,,FM,,,,,
444.6250,+5 MHz,,141.3,San Antonio,Bexar,WD5IEH,,OPEN,,,FM,,,,,
444.6250,+5 MHz,,CC 5,Tomball,Harris,W5ZMV,,OPEN,,,FM DMR,,,,,
444.6500,+5 MHz,,100.0,Cleveland,Liberty,N5AK,,OPEN,,,FM,,,,,
444.6500,+5 MHz,,77.0 / 77.0,Cross Plains,Brown,KA9DNO,,OPEN,,,FM System Fusion,,,,,
444.6500,+5 MHz,,186.2,Dallas,Dallas,N4MSE,,OPEN,,,FM,,,,,
444.6500,+5 MHz,,CSQ / 110.9,Medina, Medina Children’s Home,Bandera,K7PLA,,OPEN,,,FM,,,,,
444.6500,+5 MHz,,CC 1,San Angelo,Tom Green,KG5CNG,,OPEN,,,FM DMR,,,,,
444.6500,+5 MHz,,103.5,Victoria,Victoria,K5SOI,,OPEN,,,FM,,,,,
444.6625,+5 MHz,,CC 1,San Angelo,Tom Green,KA3IDN,,OPEN,,,FM DMR,,,,,
444.6625,+5 MHz,,,San Antonio,Bexar,KG5FEC,,OPEN,,,System Fusion,,,,,
444.6750,+5 MHz,,192.8,Kamay,Wichita,N5AAJ,,OPEN,,,FM,,,,,
444.6750,+5 MHz,,192.8,Magnolia,Montgomery,KD0RW,,OPEN,,,FM,,,,,
444.6750,+5 MHz,,162.2,Notrees,Ector,N5XXO,,OPEN,,,FM,,,,,
444.6750,+5 MHz,,123.0,Reisel,McLennan,W5BCR,,OPEN,,,FM,,,,,
444.6750,+5 MHz,,110.9 / 110.9,Richardson,Dallas,N5UA,,OPEN,,,FM,,,,,
444.6750,+5 MHz,,107.2,Timpson,Shelby,KK5XM,,OPEN,,,FM,,,,,
444.6750,+5 MHz,,162.2,Victoria,Victoria,WB5MCT,,OPEN,,,FM,,,,,
444.6875,+5 MHz,,CC 14,Lubbock,Lubbock,KA3IDN,,OPEN,,,FM DMR,,,,,
444.7000,+5 MHz,,,Aspermont,Stonewall,KC5ATZ,,OPEN,,,FM,,,,,
444.7000,+5 MHz,,107.2 / 107.2,Beaumont,Jefferson,W5RIN,,OPEN,,,FM,,,,,
444.7000,+5 MHz,,136.5 / 136.5,Beeville,Bee,W5DTW,,OPEN,,,FM,,,,,
444.7000,+5 MHz,,94.8 / 94.8,Brownwood,Brown,K5BWD,,OPEN,,,FM,,,,,
444.7000,+5 MHz,,110.9 / 110.9,Dimmitt, White house on east side of road,Castro,KW5KW,,OPEN,,,FM,,,,,
444.7000,+5 MHz,,110.9 / 110.9,Keller,Tarrant,N5EOC,,OPEN,,,FM System Fusion,,,,,
444.7000,+5 MHz,,146.2,Markham,Matagorda,WA5SNL,,OPEN,,,FM,,,,,
444.7000,+5 MHz,,162.2,Mccamey, King Mountain,Upton,N5SOR,,OPEN,,,FM,,,,,
444.7000,+5 MHz,,67.0,San Antonio,Bexar,N5TX,,OPEN,,,FM,,,,,
444.7000,+5 MHz,,103.5,Sinton,San Patricio,W5CRP,,OPEN,,,FM,,,,,
444.7000,+5 MHz,,CC 5,Waller,Waller,KC5DAQ,,OPEN,,,FM DMR,,,,,
444.7250,+5 MHz,,110.9,Caddo,Stephens,KB5WB,,OPEN,,,FM,,,,,
444.7250,+5 MHz,,192.8,Henrietta,Clay,KF5DFD,,OPEN,,,FM,,,,,
444.7250,+5 MHz,,141.3,La Grange,Fayette,WB5UGT,,OPEN,,,FM,,,,,
444.7250,+5 MHz,,136.5,Longview,Gregg,KD5UVB,,OPEN,,,FM,,,,,
444.7250,+5 MHz,,110.9 / 110.9,Richardson, Palisades Central II Building.,Dallas,K5RWK,,OPEN,,,FM System Fusion,,,,,
444.7250,+5 MHz,,,Sundown,Lubbock,KD5SHB,,CLOSED,,,FM,,,,,
444.7250,+5 MHz,,123.0,Waco,McLennan,AA5RT,,OPEN,,,FM,,,,,
444.7500,+5 MHz,,88.5 / 88.5,Abilene,Taylor,KB5GAR,,CLOSED,,,FM,,,,,
444.7500,+5 MHz,,CC 7,Alvin,Brazoria,KA5AXV,,OPEN,,,FM DMR,,,,,
444.7500,+5 MHz,,162.2,Boerne,Kendall,W5VEO,,OPEN,,,FM,,,,,
444.7500,+5 MHz,,CC 3,Conroe,Montgomery,N5LUY,,OPEN,,,FM DMR,,,,,
444.7500,+5 MHz,,127.3,Halletsville,Lavaca,KC5RXW,,OPEN,,,FM,,,,,
444.7500,+5 MHz,,162.2,Lamesa,Dawson,K5WTC,,OPEN,,,FM,,,,,
444.7500,+5 MHz,,CC 2,Los Fresnos,Cameron,N5JLR,,OPEN,,,FM DMR,,,,,
444.7500,+5 MHz,,151.4 / 151.4,Pittsburg, Hickery Hill tower,Titus,W5XK,,OPEN,,,FM,,,,,
444.7500,+5 MHz,,100.0,Sherman,Grayson,W5RVT,,OPEN,,,FM,,,,,
444.7500,+5 MHz,,110.9,Tyler,Smith,WB5UOM,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,123.0,Adkins,Bexar,KK5LA,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,110.9 / 110.9,Austin,Travis,AA5R,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,100.0,Corsicana,Navarro,N5ZUA,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,103.5 / 103.5,Crosby,Harris,W5TWO,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,162.2,Floydada,Floyd,WA5OEO,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,123.0 / 123.0,Fort Worth, North Fort Worth,Tarrant,WX5ATX,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,88.5,Midland,Midland,W5UA,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,88.5,Stephenville,Erath,KD5HNM,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,162.2,Sweetwater, 9 Mile Hill,Nolan,KE5YF,,OPEN,,,FM,,,,,
444.7750,+5 MHz,,173.8,Wichita Falls,Wichita,K5HRO,,OPEN,,,FM,,,,,
444.8000,+5 MHz,,151.4 / 151.4,Carthage,Panola,KA5HSA,,OPEN,,,FM System Fusion,,,,,
444.8000,+5 MHz,,156.7,Eastland, Lake Leon,Eastland,KB5WB,,OPEN,,,FM,,,,,
444.8000,+5 MHz,,162.2,Fort Stockton,Pecos,N5SOR,,OPEN,,,FM,,,,,
444.8000,+5 MHz,,141.3,Houston, Ellington Field,Harris,KA5QDG,,OPEN,,,FM,,,,,
444.8000,+5 MHz,,110.9 / 110.9,Irving,Dallas,AL7HH,,OPEN,,,FM,,,,,
444.8000,+5 MHz,,103.5 / 103.5,Jamaica Beach,Galveston,KA5QDG,,OPEN,,,FM,,,,,
444.8000,+5 MHz,,118.8 / 118.8,Port Neches,Jefferson,KC5YSM,,OPEN,,,FM,,,,,
444.8000,+5 MHz,,,Stinnett,Hutchinson,W5WDR,,OPEN,,,System Fusion,,,,,
444.8000,+5 MHz,,107.2,Taft,San Patricio,K5YZZ,,OPEN,,,FM,,,,,
444.8250,+5 MHz,,118.8,Brownfield,Terry,W5HFT,,OPEN,,,FM,,,,,
444.8250,+5 MHz,,CC,Brownsville,Cameron,KC5MOL,,OPEN,,,FM DMR,,,,,
444.8250,+5 MHz,,131.8,Ennis,Ellis,KB0BWG,,OPEN,,,FM,,,,,
444.8250,+5 MHz,,103.5 / 103.5,Kingwood,Harris,W5SI,,OPEN,,,System Fusion,,,,,
444.8250,+5 MHz,,110.9,Runaway Bay,Wise,K5JEJ,,OPEN,,,FM,,,,,
444.8250,+5 MHz,,151.4 / CSQ,Sulphur Springs,Hopkins,K5SST,,OPEN,,,FM,,,,,
444.8375,+5 MHz,,CC 14,Gardendale,Ector,KD4LXC,,OPEN,,,FM DMR,,,,,
444.8500,+5 MHz,,103.5 / 103.5,Austin, Water Tower,Travis,AE5WW,,OPEN,,,FM System Fusion,,,,,
444.8500,+5 MHz,,162.2,Colorado City,Mitchell,K5WTC,,OPEN,,,FM,,,,,
444.8500,+5 MHz,,103.5 / 103.5,Corpus Christi, USS Lexington,Nueces,W5LEX,,OPEN,,,FM,,,,,
444.8500,+5 MHz,,151.4,Devers,Liberty,N6LXX,,OPEN,,,FM,,,,,
444.8500,+5 MHz,,110.9 / 110.9,Grapevine,Denton,N5ERS,,OPEN,,,FM,,,,,
444.8500,+5 MHz,,192.8,Henrietta,Clay,KA5WLR,,OPEN,,,FM,,,,,
444.8500,+5 MHz,,162.2,Littlefield,Lamb,WA5OEO,,OPEN,,,FM,,,,,
444.8500,+5 MHz,,88.5,Miami,Roberts,N5LTZ,,OPEN,,,FM,,,,,
444.8500,+5 MHz,,162.2 / 162.2,San Antonio,Bexar,AA5RO,,OPEN,,,FM System Fusion,,,,,
444.8500,+5 MHz,,,Tyler,Smith,W5ETX,,OPEN,,,DSTAR,,,,,
444.8750,+5 MHz,,114.8,Abilene,Taylor,KE5OGP,,OPEN,,,FM,,,,,
444.8750,+5 MHz,,103.5,Anahuac,Chambers,WB5UGT,,OPEN,,,FM,,,,,
444.8750,+5 MHz,,103.5,Bellville,Austin,W5SFA,,OPEN,,,FM System Fusion,,,,,
444.8750,+5 MHz,,162.2,Brady,McCulloch,WA5HOT,,OPEN,,,FM,,,,,
444.8750,+5 MHz,,146.2,Carrollton,Denton,K5MOT,,OPEN,,,FM,,,,,
444.8750,+5 MHz,,123.0,Friendswood,Galveston,KD5GR,,OPEN,,,System Fusion,,,,,
444.8750,+5 MHz,,162.2,Lubbock,Lubbock,N5UQF,,OPEN,,,FM,,,,,
444.8750,+5 MHz,,100.0 / 100.0,Round Rock, St Davids Surgical Hospital,Williamson,WD5EMS,,OPEN,,,FM System Fusion,,,,,
444.8750,+5 MHz,,114.8,South Padre Island,Cameron,W5RGV,,OPEN,,,FM,,,,,
444.9000,+5 MHz,,114.8,Albany,Shackelford,N5TEQ,,OPEN,,,FM,,,,,
444.9000,+5 MHz,,88.5 / 88.5,Boerne, Tower Road,Kendall,KB5TX,,OPEN,,,FM System Fusion,,,,,
444.9000,+5 MHz,,110.9 / 110.9,Fort Worth,Tarrant,W5FA,,OPEN,,,FM System Fusion,,,,,
444.9000,+5 MHz,,CC 1,Freeport,Brazoria,KA5VZM,,OPEN,,,FM DMR,,,,,
444.9000,+5 MHz,,151.4,Ingleside,San Patricio,W5ICC,,OPEN,,,FM DSTAR,,,,,
444.9000,+5 MHz,,162.2,Lubbock,Lubbock,KA5ETX,,OPEN,,,FM,,,,,
444.9000,+5 MHz,,107.2,Lufkin,Angelina,KD5TD,,OPEN,,,FM,,,,,
444.9000,+5 MHz,,114.8,Raymondville,Willacy,W5RGV,,OPEN,,,FM,,,,,
444.9000,+5 MHz,,D152 / D152,Sulphur Springs,Hopkins,WX5FL,,OPEN,,,FM,,,,,
444.9000,+5 MHz,,100.0,Waller, Monaville,Waller,KF5GXZ,,OPEN,,,FM,,,,,
444.9250,+5 MHz,,136.5,Beeville,Bee,KC5QPP,,OPEN,,,FM,,,,,
444.9250,+5 MHz,,CC 7,Montgomery,Montgomery,KB5FLX,,OPEN,,,FM DMR,,,,,
444.9250,+5 MHz,,110.9 / 110.9,Nevada,Collin,KA5HND,,OPEN,,,FM,,,,,
444.9250,+5 MHz,,103.5,Trinity,Trinity,N5ESP,,OPEN,,,FM,,,,,
444.9500,+5 MHz,,110.9 / 110.9,Austin,Travis,KC5WLF,,OPEN,,,FM,,,,,
444.9500,+5 MHz,,110.9,Cedar Hill,Dallas,N5DRP,,OPEN,,,FM,,,,,
444.9500,+5 MHz,,100.0,Lamesa,Dawson,N5SVF,,OPEN,,,FM,,,,,
444.9500,+5 MHz,,CC 1,Mission,Hidalgo,N5YWH,,OPEN,,,FM DMR,,,,,
444.9500,+5 MHz,,151.4 / 151.4,Mount Pleasant, Purley Tower East West,Titus,W5KNO,,OPEN,,,FM,,,,,
444.9500,+5 MHz,,88.5,Ranger,Eastland,K6DBR,,OPEN,,,FM,,,,,
444.9500,+5 MHz,,103.5,San Antonio,Bexar,WA5KBQ,,OPEN,,,FM,,,,,
444.9500,+5 MHz,,192.8,Wichita Falls,Wichita,N5AAJ,,OPEN,,,FM,,,,,
444.9625,+5 MHz,,CC 14,Amarillo,Potter,KA3IDN,,OPEN,,,FM DMR,,,,,
444.9750,+5 MHz,,151.4 / 151.4,Cason,Titus,WA5OQR,,OPEN,,,FM,,,,,
444.9750,+5 MHz,,103.5 / CSQ,Celina,Collin,N5BCW,,OPEN,,,FM,,,,,
444.9750,+5 MHz,,162.2,Lubbock,Lubbock,WA5OEO,,OPEN,,,FM,,,,,
444.9750,+5 MHz,,107.2,Lufkin, Courthouse,Angelina,W5IRP,,OPEN,,,FM,,,,,
444.9750,+5 MHz,,179.9,Odessa,Ector,K5PSA,,OPEN,,,FM,,,,,
444.9750,+5 MHz,,103.5,Ovalo,Taylor,KD5YCY,,OPEN,,,FM,,,,,
444.9750,+5 MHz,,100.0,Saint Hedwig,Bexar,KE5BWO,,OPEN,,,FM,,,,,
444.9750,+5 MHz,,192.8,Wichita Falls,Wichita,N5LEZ,,OPEN,,,FM,,,,,
444.9950,+5 MHz,,,Longview,Harrison,KF5WEX,,OPEN,,,DSTAR,,,,,
445.0000,0 MHz,,67.0 / 67.0,Austin, University of Texas,Travis,KA5D,,OPEN,,,FM,,,,,
446.1000,0 MHz,,141.3,Channelview,Harris,KE5CWO,,OPEN,,,FM,,,,,
446.1500,0 MHz,,146.2,Alpine,Brewster,K5FD,,OPEN,,,FM,,,,,
446.1500,0 MHz,,,San Marcos,Hays,K5MPS,,OPEN,,,FM,,,,,
447.0000,-5 MHz,,CC 1,Fort Stockton,Pecos,KG5OXR,,OPEN,,,FM DMR,,,,,
447.2500,-5 MHz,,,Tuxedo,Jones,KD5YCY,,OPEN,,,FM,,,,,
448.7750,-5 MHz,,167.9 / 167.9,Mansfield,Tarrant,WA5JRS,,OPEN,,,FM System Fusion,,,,,
927.0125,-25 MHz,,225.7 / 225.7,Austin,Travis,K5TRA,,OPEN,,,FM,,,,,
927.0125,-25 MHz,,110.9,Azle,Tarrant,WB5IDM,,OPEN,,,FM,,,,,
927.0125,-25 MHz,,225.7,Lubbock,Lubbock,KA3IDN,,OPEN,,,FM,,,,,
927.0250,-25 MHz,,D532 / D532,Belton,Bell,WD5EMS,,OPEN,,,FM,,,,,
927.0375,-25 MHz,,141.3,Abilene,Taylor,N5TEQ,,OPEN,,,FM,,,,,
927.0375,-25 MHz,,141.3 / 141.3,Canyon Lake,Comal,K5TRA,,OPEN,,,FM,,,,,
927.0375,-25 MHz,,141.3,Midland,Midland,KA3IDN,,OPEN,,,FM,,,,,
927.0375,-25 MHz,,141.3 / 141.3,Troy,Bell,WD5EMS,,OPEN,,,FM,,,,,
927.0375,-25 MHz,,110.9,Waxahachie,Ellis,WD5DDH,,OPEN,,,FM,,,,,
927.0500,-25 MHz,,CC 1,Dallas,Dallas,N4MSE,,OPEN,,,FM DMR,,,,,
927.0500,-25 MHz,,110.9 / 110.9,Hilltop Lakes, Hilltop Lakes Fire Department,Leon,WD5EMS,,OPEN,,,FM,,,,,
927.0500,-25 MHz,,D411 / D411,Midland,Midland,KE5PL,,OPEN,,,FM,,,,,
927.0500,-25 MHz,,110.9 / 110.9,Rosston,Cooke,W5FKN,,OPEN,,,FM,,,,,
927.0500,-25 MHz,,110.9 / 110.9,Round Rock, St Davids Surgical Hospital,Williamson,WD5EMS,,OPEN,,,FM,,,,,
927.0500,-25 MHz,,110.9 / 110.9,San Antonio, University Hospital,Bexar,K5TRA,,OPEN,,,FM,,,,,
927.0625,-25 MHz,,D432 / D432,Dallas,Dallas,N4MSE,,OPEN,,,FM,,,,,
927.0625,-25 MHz,,203.5 / 203.5,Gardendale,Ector,WR5FM,,OPEN,,,FM,,,,,
927.0625,-25 MHz,,203.5 / 203.5,Georgetown,Williamson,K5TRA,,OPEN,,,FM,,,,,
927.0625,-25 MHz,,203.5,Katy,Harris,N5TM,,OPEN,,,FM,,,,,
927.0750,-25 MHz,,218.1 / 218.1,Austin, University of Texas,Travis,KA5D,,OPEN,,,FM,,,,,
927.0750,-25 MHz,,D432,Farmersville,Collin,W5GDC,,OPEN,,,FM,,,,,
927.0750,-25 MHz,,218.1 / 218.1,Lampasas,Lampasas,WD5EMS,,OPEN,,,FM,,,,,
927.0750,-25 MHz,,82.5,Odessa,Ector,KA3IDN,,OPEN,,,FM,,,,,
927.0750,-25 MHz,,218.1,Port Aransas,Nueces,KG5BZ,,OPEN,,,FM,,,,,
927.0750,-25 MHz,,218.1 / 218.1,San Antonio, Red Cross Center,Bexar,K5TRA,,OPEN,,,FM,,,,,
927.0875,-25 MHz,,151.4 / 151.4,Bee Cave,Travis,K5TRA,,OPEN,,,FM,,,,,
927.1125,-25 MHz,,D432 / D432,Austin,Travis,K5TRA,,OPEN,,,FM,,,,,
927.1125,-25 MHz,,D432 / D432,Howe,Grayson,KD5HQF,,OPEN,,,FM,,,,,
927.1125,-25 MHz,,D432,Penwell,Ector,WR5FM,,OPEN,,,FM,,,,,
927.1125,-25 MHz,,D432,Sweetwater,Nolan,KC5NOX,,OPEN,,,FM,,,,,
927.1250,-25 MHz,,100.0,Bridgeport,Wise,N5WEB,,OPEN,,,FM,,,,,
927.1250,-25 MHz,,103.5,Gardendale,Ector,KA3IDN,,OPEN,,,FM,,,,,
927.1250,-25 MHz,,103.5 / 103.5,Lago Vista,Travis,K5TRA,,OPEN,,,FM,,,,,
927.1375,-25 MHz,,D411,Midland,Midland,KA3IDN,,OPEN,,,FM,,,,,
927.1500,-25 MHz,,114.8 / 114.8,Belton,Bell,WD4IFU,,OPEN,,,FM,,,,,
927.1500,-25 MHz,,103.5 / 103.5,Chappell Hill,Washington,N5MBM,,OPEN,,,FM,,,,,
927.1625,-25 MHz,,151.4,Amarillo,Potter,KA3IDN,,OPEN,,,FM,,,,,
927.1625,-25 MHz,,151.4,Fort Stockton,Pecos,KA3IDN,,OPEN,,,FM,,,,,
927.1625,-25 MHz,,151.4,Kerrville,Kerr,K5TRA,,OPEN,,,FM,,,,,
927.1625,-25 MHz,,151.4,La Grange, Hostyn,Fayette,K5TRA,,OPEN,,,FM,,,,,
927.1625,-25 MHz,,D432,McKinney,Collin,N4MSE,,OPEN,,,FM,,,,,
927.1625,-25 MHz,,151.4,Sterling City,Sterling,KA3IDN,,OPEN,,,FM,,,,,
927.1750,-25 MHz,,110.9 / 110.9,Carrollton, Baylor Hospital,Denton,N5KRG,,OPEN,,,FM,,,,,
927.1875,-25 MHz,,CC 1 151.4 / 151.4,Austin,Travis,K5TRA,,OPEN,,,FM DMR,,,,,
927.2000,-25 MHz,,123.0,Rose Hill,Harris,KC5PCB,,OPEN,,,FM,,,,,
927.4125,-25 MHz,,D432 / D432,Denton,Denton,N5LS,,OPEN,,,FM,,,,,
927.5875,-25 MHz,,88.5,College Station,Brazos,W5AQY,,OPEN,,,FM,,,,,
927.6125,-25 MHz,,NAC 293 110.9 / 110.9,Denton, EOC,Denton,W5NGU,,OPEN,,,FM P-25,,,,,
927.6625,-25 MHz,,CC 1,Denton, Stark Hall,Denton,N5LS,,OPEN,,,FM DMR,,,,,
927.7250,-25 MHz,,146.2,Big Spring,Howard,KA3IDN,,OPEN,,,FM,,,,,
927.7375,-25 MHz,,,Arlington,Tarrant,W5PSB,,OPEN,,,FM,,,,,
1272.2000,+20 MHz,,,Spring,Harris,KF5KHM,,OPEN,,,DSTAR,,,,,
1292.1000,-20 MHz,,,Houston, San Felipe Building,Harris,W5VOM,,OPEN,,,FM,,,,,
1292.1000,-20 MHz,,,Temple,Bell,K5CTX,,OPEN,,,DSTAR,,,,,
1292.3000,-20 MHz,,100.0,Dallas,Dallas,AD5KZ,,OPEN,,,FM,,,,,
1292.4000,-20 MHz,,107.2,Austin, Buckman Mountain,Travis,N5MHI,,OPEN,,,FM,,,,,
1292.7000,-20 MHz,,,Rockwall,Dallas,N5MIJ,,OPEN,,,FM,,,,,
1292.7800,-20 MHz,,110.9 / 110.9,Fort Worth,Tarrant,N5UN,,OPEN,,,FM,,,,,
1292.9800,-20 MHz,,,Venus,Johnson,WA5FWC,,OPEN,,,FM,,,,,
1293.0000,-20 MHz,,,Dallas,Dallas,K5TIT,,OPEN,,,DSTAR,,,,,
1293.0000,-20 MHz,,100.0 / 100.0,Round Rock, St Davids Surgical Hospital,Williamson,WD5EMS,,OPEN,,,FM,,,,,
1293.1000,-20 MHz,,,Austin, South Austin Med Ctr,Travis,W5KA,,OPEN,,,DSTAR,,,,,
1293.2000,-20 MHz,,,Houston, TMC,Harris,W5HDR,,OPEN,,,DSTAR,,,,,
1293.2000,-20 MHz,,,Rosston,Cooke,KE5YAP,,OPEN,,,DSTAR,,,,,
1293.2000,-20 MHz,,,Walburg,Williamson,KE5RCS,,OPEN,,,FM,,,,,
1293.3000,-20 MHz,,,San Antonio,Bexar,WD5STR,,OPEN,,,DSTAR,,,,,
1293.4000,-20 MHz,,,Denton,Denton,W5NGU,,OPEN,,,DSTAR,,,,,
1293.5000,-20 MHz,,,Mesquite,Dallas,NT5RN,,OPEN,,,DSTAR,,,,,
1294.5000,0 MHz,,88.5 / 88.5,Boyd,Wise,N5KOU,,OPEN,,,FM,,,,,
1295.0000,+20 MHz,,,Allen,Collin,K5PRK,,OPEN,,,DSTAR,,,,,
1295.0000,-20 MHz,,,Dallas,Dallas,W5FC,,OPEN,,,DSTAR,,,,,


STATE: Louisiana
Frequency,Offset,,Tone Up/Down,Location,County,Call,,Use,,,Modes
53.0500,-1 MHz,,186.2 / 186.2,Haughton,Bossier,W5JLH,,OPEN,,,FM,,,,
53.2300,-1.0 MHz,,173.8,Alexandria, Downtown,Rapides,KC5ZJY,,OPEN,,,FM,,,,
53.8300,-1 MHz,,107.2 / 107.2,Jackson,East Feliciana,KD5UZA,,OPEN,,,FM,,,,
144.9200,+2.5 MHz,,,Minden,Webster,N5MAD,,OPEN,,,DSTAR,,,,
144.9800,+2.5 MHz,,,Scott,Lafayette,K5LPD,,OPEN,,,DMR,,,,
145.1100,-0.6 MHz,,186.2,Shreveport,Caddo,N5FJ,,OPEN,,,FM,,,,
145.1300,-0.6 MHz,,107.2 / 107.2,Hammond, North Oaks Medical Center Campus,Tangipahoa,WB5NET,,OPEN,,,FM,,,,
145.1400,-0.6 MHz,,,Ruston,Lincoln,N5APB,,OPEN,,,DSTAR,,,,
145.1500,-0.6 MHz,,,Alexandria,Rapides,KC5ZJY,,OPEN,,,DSTAR,,,,
145.1700,-0.6 MHz,,CSQ,Calhoun, Portable Tower,Ouachita,W5KGT,,OPEN,,,FM,,,,
145.1900,-0.6 MHz,,103.5 / 103.5,Crowley, Falcon Rice Mill,Acadia,N9QO,,OPEN,,,FM,,,,
145.1900,-0.6 MHz,,94.8,Ruston,Lincoln,W5HGT,,OPEN,,,FM,,,,
145.2100,-0.6 MHz,,114.8 / 114.8,Bayou L'Ourse,Assumption,W5LMR,,OPEN,,,FM System Fusion,,,,
145.2100,-0.6 MHz,,103.5,Edgerly,Calcasieu,K5CAL,,OPEN,,,FM,,,,
145.2300,-0.6 MHz,,127.3 / 127.3,Farmerville,Union,KC5DR,,OPEN,,,FM System Fusion,,,,
145.2300,-0.6 MHz,,107.2 / 107.2,Livingston,Livingston,W5GQ,,OPEN,,,FM System Fusion,,,,
145.2700,-0.6 MHz,,186.2,Coushatta,Red River,K5EYG,,OPEN,,,FM,,,,
145.2900,-0.6 MHz,,103.5 / 103.5,Carencro,Lafayette,W5NB,,OPEN,,,FM System Fusion,,,,
145.2900,-0.6 MHz,,CC 1 114.8 / 114.8,Lacombe,Saint Tammany,W5SLA,,OPEN,,,FM DMR DSTAR NXDN P-25,,,,
145.3100,-0.6 MHz,,203.5,Leesville,Vernon,W5LSV,,OPEN,,,FM,,,,
145.3100,-0.6 MHz,,107.2 / 107.2,Prairieville, Praireville,Ascension,K5ARC,,OPEN,,,FM,,,,
145.3500,-0.6 MHz,,114.8 / 114.8,Bogalusa,Washington,KA5ACE,,OPEN,,,FM,,,,
145.3500,-0.6 MHz,,103.5 / 103.5,Sulphur,Calcasieu,W5BII,,OPEN,,,FM System Fusion,,,,
145.3700,-0.6 MHz,,103.5 / 103.5,Lafayette,Lafayette,WA5TNK,,OPEN,,,FM,,,,
145.4100,-0.6 MHz,,123.0 / 123.0,New Iberia,Iberia,K5BLV,,OPEN,,,FM,,,,
145.4300,-0.6 MHz,,186.2 / 186.2,Haughton,Bossier,N5RD,,OPEN,,,FM,,,,
145.4300,-0.6 MHz,,107.2 / 107.2,Sheridan, WP 911 Center,Washington,WA5ARC,,OPEN,,,FM,,,,
145.4500,-0.6 MHz,,CC 1 107.2 / 107.2,Baton Rouge,East Baton Rouge,WA5TQA,,OPEN,,,FM DMR System Fusion,,,,
145.4700,-0.6 MHz,,173.8,Alexandria,Rapides,KC5ZJY,,OPEN,,,FM,,,,
145.4700,-0.6 MHz,,114.8 / 114.8,Bush,Saint Tammany,WI5ARD,,OPEN,,,FM System Fusion,,,,
145.4900,-0.6 MHz,,107.2,Baton Rouge,East Baton Rouge,KD5SL,,OPEN,,,FM System Fusion,,,,
145.4900,-0.6 MHz,,100.0,Rayville,Richland,WA5KNV,,OPEN,,,FM,,,,
145.6000,0 MHz,,,Shreveport,Caddo,K5EMU,,OPEN,,,System Fusion,,,,
